Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover
2494,Employee_2494,HR,Manager,47,Female,3.3,0.76,0.64,Burnout,Better Opportunity,Low,TRUE,10,2.3,FALSE,FALSE,FALSE,10,3,Low,Training,2/2/2028,FALSE
2495,Employee_2495,Finance,Intern,38,Male,1,0.7,0.62,Cultural Issues,Compensation,Medium,FALSE,10,3.5,TRUE,FALSE,FALSE,9,2,Low,Salary Adjustment,2/3/2028,TRUE
2496,Employee_2496,Sales,Intern,45,Female,5.1,0.72,0.85,Burnout,Compensation,Medium,FALSE,5,2.6,FALSE,FALSE,FALSE,8,14,High,None,2/4/2028,FALSE
2497,Employee_2497,Marketing,Analyst,49,Non-binary,15.6,0.5,0.37,Management Conflict,Compensation,High,TRUE,7,3.4,TRUE,FALSE,FALSE,9,2,Medium,Training,2/5/2028,FALSE
2498,Employee_2498,Marketing,Manager,56,Non-binary,5.2,0.37,0.92,Lack of Growth,Relocation,Low,FALSE,4,3.1,FALSE,TRUE,FALSE,5,1,Medium,Promotion Offered,2/6/2028,TRUE
2499,Employee_2499,HR,Manager,52,Male,14.7,0.78,0.77,Management Conflict,Relocation,Medium,FALSE,1,4.4,FALSE,FALSE,FALSE,7,2,Low,Salary Adjustment,2/7/2028,TRUE
2500,Employee_2500,Operations,Manager,34,Non-binary,5.4,0.85,0.91,Better Opportunity,Compensation,Low,FALSE,6,2.5,TRUE,TRUE,TRUE,8,12,Medium,Salary Adjustment,2/8/2028,FALSE
2501,Employee_2501,Operations,Intern,56,Non-binary,8.2,0.31,1,Burnout,Better Opportunity,Low,TRUE,0,3.8,FALSE,TRUE,FALSE,6,4,Low,Training,2/9/2028,FALSE
2502,Employee_2502,Finance,Lead,37,Non-binary,19.7,0.59,0.66,Cultural Issues,Better Opportunity,Low,FALSE,4,3.2,FALSE,FALSE,TRUE,10,7,Low,Salary Adjustment,2/10/2028,FALSE
2503,Employee_2503,Marketing,Lead,36,Non-binary,5.3,0.4,0.37,Burnout,Relocation,Low,FALSE,4,3.6,FALSE,FALSE,FALSE,9,7,High,None,2/11/2028,TRUE
2504,Employee_2504,HR,Executive,39,Female,7.8,0.33,0.42,Management Conflict,Relocation,High,TRUE,2,4.1,FALSE,TRUE,FALSE,10,4,High,Mentorship,2/12/2028,FALSE
2505,Employee_2505,Sales,Lead,58,Female,6.4,0.79,0.53,Better Opportunity,Compensation,Medium,FALSE,1,3.1,TRUE,FALSE,FALSE,10,14,Medium,Salary Adjustment,2/13/2028,TRUE
2506,Employee_2506,Marketing,Senior Developer,48,Male,2.6,0.63,0.37,Management Conflict,Compensation,Low,TRUE,10,3.1,TRUE,FALSE,FALSE,7,10,High,Mentorship,2/14/2028,TRUE
2507,Employee_2507,HR,Intern,56,Non-binary,10.1,0.37,0.87,Better Opportunity,Better Opportunity,Medium,TRUE,3,2.2,TRUE,FALSE,FALSE,10,0,Low,Promotion Offered,2/15/2028,FALSE
2508,Employee_2508,HR,Manager,56,Non-binary,7.9,0.45,0.51,Work-Life Balance,Personal Reasons,Medium,TRUE,6,3.7,TRUE,FALSE,FALSE,9,9,Medium,Promotion Offered,2/16/2028,TRUE
2509,Employee_2509,IT,Lead,49,Non-binary,14.1,0.97,0.98,Work-Life Balance,Better Opportunity,Medium,TRUE,9,3.3,TRUE,FALSE,TRUE,7,13,High,Salary Adjustment,2/17/2028,TRUE
2510,Employee_2510,Sales,Intern,59,Male,16.4,0.88,0.79,Cultural Issues,Better Opportunity,High,FALSE,2,4.4,TRUE,FALSE,TRUE,8,1,Medium,Promotion Offered,2/18/2028,TRUE
2511,Employee_2511,IT,Lead,30,Female,11.1,0.9,0.42,Management Conflict,Compensation,Low,TRUE,5,3.3,FALSE,FALSE,TRUE,9,7,Medium,Salary Adjustment,2/19/2028,TRUE
2512,Employee_2512,Finance,Analyst,33,Non-binary,1.1,0.57,0.63,Work-Life Balance,Personal Reasons,Low,FALSE,6,4.9,TRUE,TRUE,FALSE,9,9,Low,Mentorship,2/20/2028,TRUE
2513,Employee_2513,IT,Manager,36,Female,12.6,0.7,0.63,Burnout,Personal Reasons,Medium,TRUE,1,2.5,TRUE,FALSE,FALSE,7,14,Medium,Training,2/21/2028,FALSE
2514,Employee_2514,IT,Analyst,42,Male,1.6,0.5,0.64,Lack of Growth,Compensation,Medium,FALSE,2,2.8,FALSE,TRUE,FALSE,5,13,Low,Salary Adjustment,2/22/2028,TRUE
2515,Employee_2515,Marketing,Manager,56,Female,12.5,0.26,0.67,Burnout,Burnout,High,TRUE,8,3.2,TRUE,TRUE,TRUE,10,8,Low,Training,2/23/2028,TRUE
2516,Employee_2516,Operations,Intern,54,Non-binary,13.9,0.52,0.32,Work-Life Balance,Compensation,High,FALSE,0,2.5,FALSE,FALSE,TRUE,6,10,Medium,Mentorship,2/24/2028,FALSE
2517,Employee_2517,HR,Executive,40,Female,4.4,0.68,0.78,Work-Life Balance,Relocation,Medium,TRUE,7,4.9,FALSE,FALSE,FALSE,7,6,High,Mentorship,2/25/2028,FALSE
2518,Employee_2518,Sales,Lead,44,Female,16.5,0.43,0.64,Management Conflict,Personal Reasons,Low,TRUE,0,3.9,TRUE,FALSE,FALSE,10,8,High,Training,2/26/2028,TRUE
2519,Employee_2519,IT,Lead,34,Male,18.3,0.88,0.85,Better Opportunity,Compensation,High,TRUE,2,2,FALSE,TRUE,FALSE,9,11,Medium,Salary Adjustment,2/27/2028,FALSE
2520,Employee_2520,Sales,Senior Developer,22,Male,16.4,0.32,0.87,Lack of Growth,Better Opportunity,Low,TRUE,5,3.7,FALSE,TRUE,TRUE,7,8,Low,Training,2/28/2028,FALSE
2521,Employee_2521,Operations,Analyst,50,Male,6.4,0.49,0.46,Lack of Growth,Better Opportunity,High,TRUE,10,4.3,TRUE,FALSE,TRUE,7,13,Low,Salary Adjustment,2/29/2028,FALSE
2522,Employee_2522,Operations,Lead,45,Male,11.9,0.3,0.33,Better Opportunity,Better Opportunity,Low,FALSE,7,2.2,FALSE,FALSE,TRUE,9,10,Medium,Salary Adjustment,3/1/2028,FALSE
2523,Employee_2523,IT,Intern,37,Female,18.3,0.52,0.79,Management Conflict,Compensation,Medium,TRUE,6,3.7,TRUE,FALSE,FALSE,9,5,Medium,Training,3/2/2028,FALSE
2524,Employee_2524,Finance,Executive,46,Female,6.8,0.23,0.98,Work-Life Balance,Burnout,High,TRUE,2,3.1,FALSE,FALSE,FALSE,5,5,High,Mentorship,3/3/2028,TRUE
2525,Employee_2525,IT,Intern,44,Male,16.5,0.42,0.61,Better Opportunity,Relocation,Medium,FALSE,5,3.7,FALSE,TRUE,FALSE,5,6,Low,None,3/4/2028,FALSE
2526,Employee_2526,Marketing,Analyst,49,Male,0.7,0.52,0.48,Lack of Growth,Better Opportunity,High,FALSE,0,2.8,FALSE,TRUE,TRUE,5,0,Low,Promotion Offered,3/5/2028,FALSE
2527,Employee_2527,HR,Senior Developer,37,Non-binary,0.6,0.58,0.41,Lack of Growth,Compensation,Medium,TRUE,7,4,TRUE,TRUE,TRUE,10,10,Medium,None,3/6/2028,TRUE
2528,Employee_2528,Finance,Lead,59,Non-binary,15.3,0.63,0.5,Work-Life Balance,Burnout,High,TRUE,8,4,FALSE,TRUE,FALSE,9,8,Low,Mentorship,3/7/2028,FALSE
2529,Employee_2529,IT,Intern,32,Male,15.3,0.42,0.53,Work-Life Balance,Personal Reasons,High,TRUE,8,3.6,TRUE,TRUE,TRUE,8,0,Medium,Promotion Offered,3/8/2028,TRUE
2530,Employee_2530,Sales,Manager,24,Female,15.9,0.62,0.6,Cultural Issues,Personal Reasons,High,FALSE,3,4.8,TRUE,FALSE,TRUE,5,7,Low,Training,3/9/2028,FALSE
2531,Employee_2531,Finance,Executive,36,Male,18.6,0.61,0.76,Burnout,Relocation,Low,FALSE,3,4.7,TRUE,TRUE,TRUE,6,9,High,None,3/10/2028,TRUE
2532,Employee_2532,Finance,Intern,22,Female,2.8,0.45,0.49,Better Opportunity,Compensation,Low,TRUE,6,2.1,FALSE,FALSE,TRUE,10,1,Low,Salary Adjustment,3/11/2028,FALSE
2533,Employee_2533,IT,Executive,28,Female,5,0.86,0.34,Work-Life Balance,Compensation,High,TRUE,6,2.9,FALSE,TRUE,FALSE,10,9,Medium,Mentorship,3/12/2028,TRUE
2534,Employee_2534,Finance,Lead,22,Non-binary,18.1,0.64,0.56,Cultural Issues,Better Opportunity,Medium,TRUE,10,3.1,FALSE,TRUE,TRUE,8,14,Medium,Mentorship,3/13/2028,TRUE
2535,Employee_2535,Sales,Manager,53,Male,4,0.47,0.9,Management Conflict,Burnout,Medium,FALSE,5,2.2,TRUE,FALSE,FALSE,5,10,Low,Mentorship,3/14/2028,TRUE
2536,Employee_2536,Operations,Senior Developer,30,Male,13.8,0.96,0.65,Lack of Growth,Relocation,High,TRUE,6,3.6,TRUE,TRUE,FALSE,6,12,High,None,3/15/2028,TRUE
2537,Employee_2537,Finance,Senior Developer,50,Female,10.8,0.88,0.98,Better Opportunity,Burnout,Low,TRUE,0,2.1,TRUE,FALSE,TRUE,9,12,High,Salary Adjustment,3/16/2028,FALSE
2538,Employee_2538,Operations,Manager,47,Male,2.1,0.99,0.65,Burnout,Relocation,Low,TRUE,8,4,TRUE,FALSE,TRUE,6,14,High,None,3/17/2028,FALSE
2539,Employee_2539,Sales,Executive,44,Non-binary,6.1,0.75,0.49,Management Conflict,Compensation,Low,TRUE,5,2,FALSE,FALSE,TRUE,5,6,Medium,Salary Adjustment,3/18/2028,FALSE
2540,Employee_2540,IT,Lead,50,Non-binary,10.6,0.5,0.44,Better Opportunity,Compensation,Low,TRUE,7,2.1,TRUE,FALSE,TRUE,7,4,Medium,Promotion Offered,3/19/2028,FALSE
2541,Employee_2541,HR,Intern,59,Male,17.1,0.42,0.79,Better Opportunity,Relocation,Medium,TRUE,4,4.5,TRUE,TRUE,TRUE,7,7,High,Training,3/20/2028,FALSE
2542,Employee_2542,Finance,Manager,54,Male,14.3,0.73,0.68,Work-Life Balance,Burnout,High,TRUE,6,2.8,FALSE,TRUE,FALSE,6,12,Low,Mentorship,3/21/2028,TRUE
2543,Employee_2543,HR,Analyst,28,Non-binary,12.6,0.98,0.72,Cultural Issues,Personal Reasons,High,FALSE,2,2.2,FALSE,FALSE,TRUE,9,10,Low,Salary Adjustment,3/22/2028,TRUE
2544,Employee_2544,Sales,Executive,33,Male,10.2,0.7,0.83,Better Opportunity,Personal Reasons,High,FALSE,9,3.2,TRUE,FALSE,FALSE,8,9,Low,None,3/23/2028,FALSE
2545,Employee_2545,Finance,Senior Developer,52,Female,6.3,0.91,0.81,Burnout,Better Opportunity,Medium,FALSE,0,2.2,FALSE,TRUE,FALSE,7,6,Low,None,3/24/2028,FALSE
2546,Employee_2546,Operations,Manager,53,Male,2.8,0.46,0.33,Management Conflict,Better Opportunity,Low,FALSE,6,4.3,TRUE,TRUE,TRUE,10,7,Medium,Mentorship,3/25/2028,TRUE
2547,Employee_2547,Marketing,Senior Developer,41,Female,8.5,0.53,0.86,Burnout,Burnout,Low,FALSE,4,3.5,FALSE,FALSE,FALSE,8,1,High,Mentorship,3/26/2028,TRUE
2548,Employee_2548,HR,Executive,38,Male,1.1,0.93,0.67,Better Opportunity,Compensation,Medium,TRUE,0,3.7,FALSE,FALSE,TRUE,9,9,High,Mentorship,3/27/2028,FALSE
2549,Employee_2549,Finance,Senior Developer,57,Male,4.6,0.81,0.57,Burnout,Burnout,Medium,FALSE,8,4.3,FALSE,FALSE,FALSE,7,10,Low,Promotion Offered,3/28/2028,FALSE
2550,Employee_2550,HR,Manager,24,Non-binary,8.9,0.99,0.68,Burnout,Relocation,High,TRUE,8,4.4,TRUE,FALSE,FALSE,9,8,High,Training,3/29/2028,FALSE
2551,Employee_2551,Finance,Executive,22,Female,8.7,0.82,0.73,Cultural Issues,Personal Reasons,High,FALSE,5,2.4,FALSE,TRUE,TRUE,5,11,Medium,Salary Adjustment,3/30/2028,TRUE
2552,Employee_2552,IT,Analyst,48,Non-binary,1.4,0.56,0.4,Lack of Growth,Better Opportunity,Medium,TRUE,10,2.8,TRUE,FALSE,TRUE,8,5,Low,Mentorship,3/31/2028,TRUE
2553,Employee_2553,Operations,Manager,54,Male,12,0.62,0.59,Better Opportunity,Burnout,Medium,FALSE,8,2.5,TRUE,TRUE,FALSE,5,10,High,Salary Adjustment,4/1/2028,TRUE
2554,Employee_2554,HR,Intern,41,Non-binary,11.2,0.92,0.53,Management Conflict,Burnout,Medium,FALSE,6,2.2,FALSE,FALSE,FALSE,9,5,Medium,None,4/2/2028,TRUE
2555,Employee_2555,Marketing,Lead,35,Male,2,0.64,0.55,Lack of Growth,Relocation,Low,TRUE,7,3.6,TRUE,FALSE,TRUE,9,5,High,Training,4/3/2028,FALSE
2556,Employee_2556,Marketing,Manager,57,Male,18.9,0.4,0.36,Burnout,Compensation,High,FALSE,10,2.7,TRUE,TRUE,TRUE,6,0,Medium,Training,4/4/2028,FALSE
2557,Employee_2557,Sales,Executive,26,Male,2.4,0.55,0.41,Lack of Growth,Compensation,Medium,TRUE,1,2.5,FALSE,TRUE,TRUE,6,13,High,Salary Adjustment,4/5/2028,FALSE
2558,Employee_2558,Finance,Lead,44,Female,17.2,0.61,0.41,Work-Life Balance,Personal Reasons,Medium,TRUE,1,3.5,FALSE,TRUE,FALSE,7,6,High,None,4/6/2028,FALSE
2559,Employee_2559,HR,Manager,36,Female,0.5,0.28,0.56,Work-Life Balance,Better Opportunity,Low,FALSE,3,3.9,TRUE,TRUE,TRUE,5,1,Medium,None,4/7/2028,TRUE
2560,Employee_2560,Sales,Analyst,27,Female,17.7,0.8,0.93,Better Opportunity,Compensation,Medium,FALSE,0,4.3,TRUE,FALSE,FALSE,5,14,High,Promotion Offered,4/8/2028,FALSE
2561,Employee_2561,HR,Analyst,54,Non-binary,0.9,0.29,0.44,Management Conflict,Compensation,High,FALSE,7,2.1,TRUE,FALSE,TRUE,9,1,Low,Mentorship,4/9/2028,FALSE
2562,Employee_2562,Finance,Intern,40,Male,15.3,0.52,0.59,Work-Life Balance,Compensation,Low,TRUE,4,3.6,TRUE,FALSE,TRUE,6,4,High,None,4/10/2028,TRUE
2563,Employee_2563,Marketing,Senior Developer,34,Non-binary,7.6,0.84,0.52,Burnout,Burnout,Medium,FALSE,6,2.8,FALSE,FALSE,FALSE,8,12,High,Mentorship,4/11/2028,FALSE
2564,Employee_2564,IT,Lead,50,Non-binary,14.9,0.57,0.85,Cultural Issues,Compensation,High,TRUE,1,5,TRUE,TRUE,FALSE,9,5,Medium,Mentorship,4/12/2028,TRUE
2565,Employee_2565,Marketing,Executive,27,Male,8.3,0.87,0.34,Cultural Issues,Relocation,High,FALSE,4,2.5,FALSE,FALSE,TRUE,5,0,Low,Salary Adjustment,4/13/2028,FALSE
2566,Employee_2566,Sales,Executive,36,Non-binary,1.9,0.47,0.44,Burnout,Personal Reasons,Low,FALSE,8,3.3,TRUE,TRUE,FALSE,5,11,High,Mentorship,4/14/2028,FALSE
2567,Employee_2567,Operations,Senior Developer,37,Male,15.5,0.97,0.45,Lack of Growth,Compensation,High,TRUE,8,4.9,TRUE,FALSE,TRUE,9,13,High,Salary Adjustment,4/15/2028,TRUE
2568,Employee_2568,IT,Analyst,45,Male,1.9,0.37,1,Burnout,Better Opportunity,Low,FALSE,1,2.6,FALSE,FALSE,FALSE,9,13,High,Training,4/16/2028,TRUE
2569,Employee_2569,Sales,Analyst,44,Male,18.5,0.23,0.7,Lack of Growth,Burnout,High,FALSE,10,4.4,FALSE,TRUE,FALSE,10,0,High,None,4/17/2028,TRUE
2570,Employee_2570,Finance,Manager,31,Male,1.5,0.9,0.4,Lack of Growth,Relocation,Medium,TRUE,1,2.7,FALSE,FALSE,FALSE,9,0,Medium,Salary Adjustment,4/18/2028,TRUE
2571,Employee_2571,IT,Intern,38,Non-binary,9.8,0.8,0.49,Cultural Issues,Personal Reasons,Low,FALSE,4,2.2,TRUE,FALSE,TRUE,5,13,High,Promotion Offered,4/19/2028,FALSE
2572,Employee_2572,Sales,Lead,51,Non-binary,14.6,0.39,0.42,Work-Life Balance,Burnout,High,TRUE,2,2.1,FALSE,TRUE,TRUE,10,14,Medium,Salary Adjustment,4/20/2028,TRUE
2573,Employee_2573,Finance,Intern,31,Non-binary,8.2,0.99,0.39,Burnout,Relocation,Low,FALSE,0,4.8,TRUE,TRUE,TRUE,8,6,Low,Mentorship,4/21/2028,FALSE
2574,Employee_2574,Marketing,Intern,40,Female,4.7,0.6,0.86,Work-Life Balance,Burnout,High,FALSE,10,2.6,TRUE,TRUE,TRUE,5,11,Medium,Promotion Offered,4/22/2028,FALSE
2575,Employee_2575,Operations,Manager,50,Non-binary,15.3,0.96,0.65,Better Opportunity,Personal Reasons,Low,FALSE,0,2.9,FALSE,FALSE,FALSE,9,0,Low,Mentorship,4/23/2028,FALSE
2576,Employee_2576,Finance,Intern,23,Non-binary,15.8,0.6,0.74,Management Conflict,Personal Reasons,Medium,FALSE,4,4.9,TRUE,TRUE,FALSE,6,8,Low,Promotion Offered,4/24/2028,TRUE
2577,Employee_2577,HR,Senior Developer,57,Female,18.5,0.58,0.53,Cultural Issues,Compensation,Low,TRUE,2,4,TRUE,TRUE,TRUE,8,2,Low,Salary Adjustment,4/25/2028,FALSE
2578,Employee_2578,Finance,Manager,40,Male,7.8,0.56,0.69,Lack of Growth,Better Opportunity,Low,TRUE,8,3.5,TRUE,FALSE,FALSE,10,14,High,Mentorship,4/26/2028,TRUE
2579,Employee_2579,Finance,Senior Developer,28,Male,10.4,0.47,0.48,Management Conflict,Compensation,Medium,FALSE,2,3.3,FALSE,TRUE,TRUE,10,11,Medium,Salary Adjustment,4/27/2028,TRUE
2580,Employee_2580,Operations,Manager,47,Male,7.6,0.63,0.52,Lack of Growth,Burnout,High,TRUE,2,2.1,TRUE,FALSE,FALSE,7,9,Low,None,4/28/2028,FALSE
2581,Employee_2581,HR,Intern,36,Female,5.5,0.56,0.76,Management Conflict,Compensation,Medium,FALSE,2,4.5,TRUE,TRUE,TRUE,10,12,Medium,Promotion Offered,4/29/2028,FALSE
2582,Employee_2582,Sales,Senior Developer,59,Non-binary,15.1,0.23,0.41,Management Conflict,Personal Reasons,Low,TRUE,0,4.3,TRUE,FALSE,FALSE,5,1,Low,Training,4/30/2028,FALSE
2583,Employee_2583,Sales,Senior Developer,24,Non-binary,7.1,0.41,0.73,Work-Life Balance,Personal Reasons,Medium,FALSE,2,2.3,TRUE,TRUE,TRUE,8,5,Low,Training,5/1/2028,FALSE
2584,Employee_2584,Finance,Senior Developer,59,Non-binary,8.8,0.37,0.9,Better Opportunity,Personal Reasons,Medium,TRUE,4,3.1,FALSE,TRUE,FALSE,8,14,Low,Salary Adjustment,5/2/2028,FALSE
2585,Employee_2585,HR,Manager,37,Non-binary,8.4,0.89,0.38,Better Opportunity,Compensation,Low,TRUE,7,4.7,FALSE,TRUE,FALSE,9,1,High,Promotion Offered,5/3/2028,FALSE
2586,Employee_2586,HR,Executive,23,Female,14.4,0.68,0.93,Lack of Growth,Relocation,Low,TRUE,6,2.7,TRUE,TRUE,TRUE,8,4,Medium,Promotion Offered,5/4/2028,TRUE
2587,Employee_2587,Operations,Intern,52,Non-binary,18.4,0.81,0.36,Cultural Issues,Compensation,Medium,TRUE,10,3.8,TRUE,FALSE,TRUE,10,4,High,Salary Adjustment,5/5/2028,FALSE
2588,Employee_2588,Marketing,Senior Developer,49,Male,13.5,0.97,0.54,Better Opportunity,Compensation,Low,FALSE,3,3.5,TRUE,TRUE,FALSE,5,8,Medium,Training,5/6/2028,TRUE
2589,Employee_2589,Sales,Lead,28,Female,9.7,0.72,0.73,Cultural Issues,Compensation,High,TRUE,3,4.5,TRUE,FALSE,FALSE,6,11,Low,None,5/7/2028,FALSE
2590,Employee_2590,Operations,Executive,51,Female,15.7,0.99,0.69,Lack of Growth,Compensation,High,TRUE,3,2.1,FALSE,FALSE,TRUE,8,13,Medium,Training,5/8/2028,FALSE
2591,Employee_2591,IT,Lead,28,Male,13,0.45,0.37,Cultural Issues,Personal Reasons,High,TRUE,7,4.4,FALSE,FALSE,TRUE,10,13,Medium,Mentorship,5/9/2028,TRUE
2592,Employee_2592,Sales,Intern,57,Male,1.7,0.35,0.86,Management Conflict,Better Opportunity,High,TRUE,7,2.4,FALSE,TRUE,FALSE,5,12,Medium,Training,5/10/2028,FALSE
2593,Employee_2593,Operations,Intern,50,Non-binary,2.4,0.52,0.98,Management Conflict,Compensation,Medium,TRUE,1,2,FALSE,TRUE,TRUE,10,3,High,Mentorship,5/11/2028,TRUE
2594,Employee_2594,Sales,Senior Developer,45,Male,1.2,0.58,0.43,Lack of Growth,Compensation,Medium,TRUE,6,3.8,FALSE,TRUE,TRUE,10,7,Low,Mentorship,5/12/2028,TRUE
2595,Employee_2595,Marketing,Senior Developer,25,Female,9.4,0.92,0.93,Cultural Issues,Better Opportunity,Medium,TRUE,10,2.8,FALSE,TRUE,FALSE,10,6,Medium,None,5/13/2028,FALSE
2596,Employee_2596,IT,Manager,50,Female,16.6,0.65,0.69,Cultural Issues,Compensation,Low,FALSE,4,4.1,TRUE,FALSE,TRUE,9,6,Medium,None,5/14/2028,FALSE
2597,Employee_2597,Marketing,Executive,26,Female,6.6,0.43,0.96,Lack of Growth,Better Opportunity,Medium,FALSE,1,3.4,TRUE,FALSE,FALSE,8,0,Medium,Training,5/15/2028,FALSE
2598,Employee_2598,IT,Executive,50,Non-binary,8,0.79,0.42,Better Opportunity,Personal Reasons,Medium,FALSE,2,3.8,TRUE,FALSE,TRUE,7,5,Low,Salary Adjustment,5/16/2028,TRUE
2599,Employee_2599,Finance,Senior Developer,51,Non-binary,18.2,0.6,0.85,Work-Life Balance,Relocation,Low,TRUE,10,4.1,FALSE,TRUE,TRUE,7,5,Medium,Training,5/17/2028,TRUE
2600,Employee_2600,Operations,Intern,50,Male,16.8,0.33,0.34,Better Opportunity,Compensation,Low,TRUE,6,4.8,TRUE,FALSE,TRUE,6,9,Medium,None,5/18/2028,TRUE
2601,Employee_2601,IT,Senior Developer,47,Non-binary,13.5,0.66,0.92,Burnout,Relocation,Low,FALSE,5,4.5,TRUE,FALSE,FALSE,9,7,Low,Mentorship,5/19/2028,FALSE
2602,Employee_2602,Marketing,Intern,40,Non-binary,5.7,0.93,0.77,Work-Life Balance,Compensation,High,FALSE,5,3.5,TRUE,FALSE,TRUE,5,5,High,Mentorship,5/20/2028,FALSE
2603,Employee_2603,Sales,Intern,47,Female,2.8,0.87,0.56,Cultural Issues,Burnout,Medium,FALSE,6,3.3,FALSE,FALSE,FALSE,8,7,Medium,Salary Adjustment,5/21/2028,FALSE
2604,Employee_2604,IT,Senior Developer,58,Female,0.8,0.67,0.43,Work-Life Balance,Burnout,Medium,TRUE,5,4,FALSE,FALSE,FALSE,5,12,Medium,Training,5/22/2028,TRUE
2605,Employee_2605,Operations,Analyst,48,Male,2.6,0.5,0.87,Work-Life Balance,Personal Reasons,Medium,FALSE,10,4.2,TRUE,TRUE,FALSE,7,5,Low,Salary Adjustment,5/23/2028,FALSE
2606,Employee_2606,IT,Executive,51,Female,6.2,0.27,0.72,Cultural Issues,Relocation,Low,FALSE,1,2.5,TRUE,FALSE,TRUE,9,7,Medium,Salary Adjustment,5/24/2028,TRUE
2607,Employee_2607,HR,Lead,51,Non-binary,11.3,0.58,0.55,Management Conflict,Relocation,Medium,TRUE,7,2.1,FALSE,FALSE,TRUE,5,4,Low,Training,5/25/2028,FALSE
2608,Employee_2608,Sales,Intern,24,Male,1.7,0.8,0.61,Work-Life Balance,Better Opportunity,High,FALSE,6,3.4,FALSE,FALSE,TRUE,8,8,High,Promotion Offered,5/26/2028,TRUE
2609,Employee_2609,Operations,Intern,28,Male,3.2,0.49,0.88,Lack of Growth,Better Opportunity,Medium,FALSE,5,2.3,TRUE,FALSE,FALSE,9,11,Low,Training,5/27/2028,FALSE
2610,Employee_2610,Operations,Analyst,30,Female,4,0.39,0.54,Better Opportunity,Compensation,Medium,TRUE,4,2.8,FALSE,FALSE,FALSE,8,3,Medium,Salary Adjustment,5/28/2028,TRUE
2611,Employee_2611,Finance,Lead,34,Female,12.8,0.95,0.36,Cultural Issues,Better Opportunity,Low,TRUE,10,3.8,FALSE,TRUE,FALSE,8,5,Low,Promotion Offered,5/29/2028,FALSE
2612,Employee_2612,Marketing,Manager,36,Female,12.5,0.86,0.94,Cultural Issues,Better Opportunity,High,FALSE,5,2.5,TRUE,FALSE,FALSE,9,10,Low,Salary Adjustment,5/30/2028,TRUE
2613,Employee_2613,Finance,Analyst,26,Male,11.2,0.71,0.57,Work-Life Balance,Relocation,Medium,FALSE,2,2.1,TRUE,TRUE,TRUE,9,1,Low,Salary Adjustment,5/31/2028,FALSE
2614,Employee_2614,Operations,Lead,50,Female,5.4,0.31,0.54,Management Conflict,Burnout,Low,FALSE,1,3.7,TRUE,TRUE,FALSE,10,2,Low,Salary Adjustment,6/1/2028,TRUE
2615,Employee_2615,Sales,Analyst,56,Non-binary,7.7,0.32,0.44,Management Conflict,Relocation,High,FALSE,8,3.4,FALSE,TRUE,TRUE,8,3,High,Mentorship,6/2/2028,TRUE
2616,Employee_2616,IT,Intern,48,Male,2.4,0.28,0.93,Better Opportunity,Better Opportunity,High,TRUE,0,2.9,TRUE,TRUE,FALSE,7,2,Low,Training,6/3/2028,TRUE
2617,Employee_2617,IT,Executive,48,Female,4.9,0.69,0.45,Better Opportunity,Compensation,Low,TRUE,1,3.4,TRUE,TRUE,FALSE,8,11,Low,None,6/4/2028,TRUE
2618,Employee_2618,Sales,Analyst,29,Non-binary,18,0.29,0.75,Management Conflict,Burnout,Low,TRUE,10,4.1,FALSE,FALSE,FALSE,9,12,Medium,Mentorship,6/5/2028,FALSE
2619,Employee_2619,Operations,Manager,53,Non-binary,19.6,0.87,0.92,Burnout,Better Opportunity,Low,TRUE,9,2.3,FALSE,FALSE,FALSE,10,14,Medium,Training,6/6/2028,TRUE
2620,Employee_2620,IT,Senior Developer,41,Female,13.1,0.99,0.32,Management Conflict,Better Opportunity,Low,TRUE,9,2.8,TRUE,TRUE,FALSE,6,6,Low,Mentorship,6/7/2028,TRUE
2621,Employee_2621,IT,Lead,31,Non-binary,18.4,0.49,0.88,Management Conflict,Compensation,Low,TRUE,0,4.4,TRUE,TRUE,TRUE,5,8,Low,Training,6/8/2028,FALSE
2622,Employee_2622,IT,Analyst,34,Male,13,0.56,0.59,Work-Life Balance,Compensation,Low,FALSE,7,4,TRUE,TRUE,TRUE,8,5,High,Promotion Offered,6/9/2028,FALSE
2623,Employee_2623,Marketing,Analyst,50,Male,1.1,0.77,0.76,Lack of Growth,Better Opportunity,Medium,FALSE,3,2.8,FALSE,TRUE,FALSE,10,2,Medium,None,6/10/2028,FALSE
2624,Employee_2624,Marketing,Manager,56,Non-binary,19.9,0.95,0.56,Better Opportunity,Better Opportunity,Low,FALSE,5,3.2,FALSE,FALSE,TRUE,5,13,High,Promotion Offered,6/11/2028,FALSE
2625,Employee_2625,HR,Executive,29,Male,2.4,0.92,0.79,Burnout,Relocation,Low,TRUE,10,2.4,TRUE,FALSE,TRUE,8,12,Low,Promotion Offered,6/12/2028,TRUE
